h_tract,w_tract,commuters
42003491101,42003496101,9
42003491200,42003421100,9
42003491200,42003474102,9
42003491200,42003562700,9
42003492700,42003499400,9
42003492700,42003551900,9
42003492800,42003468700,9
42003492800,42003475101,9
42003492800,42003517000,9
42003492800,42003520001,9
42003492800,42003552200,9
42003492900,42003170200,9
42003492900,42003488500,9
42003492900,42003489002,9
42003492900,42003492700,9
42003494000,42003453004,9
42003494000,42003495000,9
42003495000,42003020300,9
42003495000,42003070900,9
42003495000,42003421100,9
42003495000,42003453004,9
42003495000,42003475401,9
42003495000,42003521200,9
42003495000,42003551900,9
42003495000,42003980600,9
42003496101,42003550900,9
42003496101,42003551300,9
42003496101,42003552100,9
42003496101,42003981200,9
42003496102,42003070900,9
42003496102,42003120800,9
42003496102,42003160900,9
42003496102,42003409000,9
42003496102,42003453004,9
42003496102,42003483800,9
42003496102,42003490003,9
42003496102,42003491101,9
42003496102,42003498000,9
42003496102,42003500300,9
42003496102,42003513800,9
42003496102,42003520001,9
42003496102,42003552100,9
42003496102,42003562700,9
42003496200,42003070900,9
42003496200,42003462100,9
42003496200,42003486800,9
42003497000,42003521200,9
42003497000,42003551300,9
42003498000,42003160900,9
42003498000,42003459201,9
42003498000,42003475301,9
42003498000,42003496200,9
42003498000,42003503002,9
42003498000,42003552100,9
42003498000,42003552200,9
42003499300,42003492700,9
42003499400,42003010300,9
42003499400,42003160900,9
42003499400,42003453004,9
42003499400,42003482500,9
42003500300,42003452000,9
42003500300,42003477300,9
42003500300,42003478100,9
42003500300,42003552200,9
42003500300,42003564500,9
42003501000,42003040900,9
42003501000,42003160900,9
42003501000,42003496200,9
42003501000,42003552100,9
42003503002,42003170200,9
42003503002,42003405000,9
42003503002,42003488200,9
42003503002,42003507000,9
42003503002,42003526202,9
42003503002,42003552400,9
42003504100,42003405000,9
42003504100,42003484300,9
42003504100,42003489002,9
42003504100,42003521302,9
42003504100,42003526101,9
42003507000,42003483800,9
42003507000,42003488500,9
42003508000,42003070900,9
42003508000,42003160900,9
42003508000,42003504100,9
42003508000,42003564200,9
42003509400,42003080900,9
42003509400,42003411000,9
42003509400,42003488200,9
42003509400,42003489002,9
42003509400,42003513800,9
42003509400,42003515401,9
42003509400,42003522000,9
42003509400,42003560400,9
42003510000,42003473402,9
42003512000,42003518001,9
42003512000,42003519000,9
42003512000,42003563900,9
42003512800,42003111500,9
42003512800,42003515401,9
42003512900,42003564400,9
42003513800,42003020300,9
42003513800,42003486700,9
42003513800,42003560400,9
42003513800,42003980700,9
42003514000,42003111500,9
42003514000,42003483800,9
42003515100,42003141400,9
42003515100,42003160900,9
42003515100,42003429400,9
42003515100,42003459201,9
42003515100,42003520001,9
42003515100,42003562700,9
42003515200,42003510000,9
42003515200,42003515200,9
42003515200,42003521301,9
42003515200,42003980700,9
42003515300,42003170200,9
42003515300,42003424000,9
42003515300,42003520001,9
42003515300,42003980700,9
42003515401,42003409000,9
42003515401,42003429201,9
42003515401,42003429400,9
42003515401,42003459201,9
42003516100,42003010300,9
42003516100,42003562700,9
42003516200,42003040500,9
42003516200,42003518001,9
42003517000,42003151700,9
42003517000,42003515100,9
42003517000,42003515401,9
42003518001,42003111500,9
42003518001,42003120800,9
42003518001,42003517000,9
42003518001,42003523600,9
42003518001,42003981200,9
42003519000,42003523600,9
42003519000,42003563900,9
42003519000,42003980600,9
42003520001,42003475401,9
42003520001,42003521500,9
42003520002,42003526202,9
42003520002,42003551900,9
42003521100,42003418000,9
42003521100,42003484300,9
42003521100,42003519000,9
42003521100,42003523300,9
42003521200,42003429100,9
42003521200,42003452000,9
42003521200,42003484300,9
42003521200,42003488300,9
42003521200,42003508000,9
42003521301,42003488600,9
42003521301,42003563200,9
42003521301,42003981200,9
42003521302,42003429201,9
42003521302,42003458000,9
42003521302,42003476100,9
42003521302,42003488600,9
42003521302,42003517000,9
42003521302,42003522000,9
42003521302,42003523600,9
42003521401,42003070900,9
42003521401,42003484300,9
42003521401,42003522000,9
42003521401,42003564400,9
42003521402,42003523702,9
42003521402,42003526202,9
42003521500,42003090200,9
42003521500,42003160900,9
42003521500,42003504100,9
42003521500,42003509400,9
42003521500,42003561500,9
42003523100,42003141300,9
42003523100,42003210700,9
42003523100,42003458000,9
42003523100,42003523300,9
42003523100,42003523400,9
42003523100,42003523800,9
42003523100,42003980600,9
42003523100,42003980900,9
42003523100,42003981200,9
42003523200,42003090100,9
42003523200,42003486700,9
42003523200,42003488600,9
42003523200,42003515401,9
42003523200,42003517000,9
42003523200,42003518001,9
42003523200,42003523300,9
42003523200,42003526202,9
42003523300,42003020300,9
42003523300,42003483800,9
42003523300,42003484300,9
42003523300,42003523100,9
42003523300,42003526202,9
42003523400,42003130600,9
42003523400,42003429400,9
42003523400,42003523702,9
42003523400,42003562600,9
42003523400,42003564400,9
42003523400,42003980700,9
42003523501,42003516200,9
42003523501,42003523200,9
42003523600,42003090100,9
42003523600,42003101100,9
42003523600,42003470502,9
42003523600,42003523200,9
42003523701,42003130600,9
42003523701,42003429201,9
42003523701,42003429400,9
42003523701,42003469000,9
42003523701,42003523400,9
42003523702,42003141400,9
42003523702,42003470502,9
42003523702,42003484300,9
42003523702,42003488500,9
42003523702,42003523100,9
42003523702,42003980900,9
42003523800,42003040500,9
42003523800,42003101100,9
42003523800,42003170200,9
42003523800,42003409000,9
42003523800,42003418000,9
42003523800,42003429100,9
42003523800,42003452000,9
42003523800,42003483800,9
42003523800,42003488600,9
42003523800,42003552100,9
42003524000,42003111500,9
42003524000,42003140100,9
42003524000,42003405000,9
42003524000,42003409000,9
42003524000,42003425000,9
42003524000,42003526202,9
42003525100,42003120800,9
42003525100,42003140100,9
42003525100,42003459201,9
42003525100,42003980000,9
42003525100,42003980600,9
42003525200,42003521200,9
42003525200,42003526101,9
42003525300,42003010300,9
42003525300,42003140100,9
42003525300,42003526101,9
42003526101,42003401200,9
42003526101,42003402000,9
42003526101,42003458000,9
42003526101,42003518001,9
42003526102,42003459201,9
42003526102,42003521401,9
42003526102,42003523300,9
42003526102,42003562700,9
42003526201,42003101100,9
42003526201,42003415002,9
42003526201,42003452000,9
42003526201,42003523600,9
42003526201,42003523702,9
42003526202,42003140800,9
42003526202,42003409000,9
42003526202,42003419000,9
42003526202,42003475101,9
42003526202,42003523100,9
42003526202,42003981200,9
42003526301,42003020300,9
42003526301,42003419000,9
42003526301,42003458000,9
42003526301,42003523400,9
42003526301,42003562700,9
42003526301,42003980000,9
42003526301,42003980600,9
42003526302,42003010300,9
42003550900,42003552400,9
42003551200,42003010300,9
42003551200,42003564400,9
42003551200,42003980600,9
42003551300,42003504100,9
42003551300,42003521200,9
42003551900,42003469000,9
42003551900,42003521200,9
42003552000,42003552000,9
42003552200,42003040200,9
42003552200,42003488600,9
42003552200,42003513800,9
42003552200,42003521200,9
42003552200,42003551900,9
42003552200,42003982200,9
42003552300,42003040200,9
42003552300,42003486700,9
42003552300,42003520001,9
42003552300,42003552100,9
42003552300,42003980600,9
42003552400,42003080900,9
42003552400,42003484300,9
42003552400,42003489002,9
42003560400,42003020300,9
42003560400,42003459201,9
42003560500,42003040400,9
42003560500,42003488300,9
42003560500,42003521200,9
42003560600,42003140100,9
42003561000,42003140100,9
42003561000,42003560600,9
42003561100,42003111500,9
42003561400,42003140800,9
42003561400,42003220600,9
42003561400,42003409000,9
42003561400,42003458000,9
42003561400,42003488600,9
42003561400,42003504100,9
42003561400,42003524000,9
42003561400,42003560600,9
42003561500,42003070900,9
42003561500,42003090200,9
42003561500,42003419000,9
42003561500,42003981200,9
42003561600,42003290200,9
42003561600,42003452000,9
42003561600,42003478100,9
42003561600,42003482500,9
42003561900,42003210700,9
42003562000,42003070900,9
42003562000,42003220600,9
42003562300,42003111500,9
42003562300,42003451300,9
42003562300,42003515401,9
42003562300,42003520001,9
42003562300,42003562700,9
42003562400,42003040500,9
42003562400,42003290200,9
42003562400,42003488600,9
42003562500,42003090200,9
42003562500,42003453004,9
42003562500,42003459102,9
42003562500,42003461000,9
42003562500,42003483800,9
42003562500,42003562500,9
42003562600,42003429400,9
42003562600,42003468700,9
42003562600,42003470300,9
42003562600,42003476100,9
42003562600,42003477300,9
42003562800,42003458000,9
42003562800,42003468700,9
42003562900,42003111500,9
42003562900,42003469000,9
42003563000,42003409000,9
42003563000,42003451105,9
42003563000,42003458000,9
42003563100,42003562800,9
42003563200,42003040900,9
42003563200,42003060300,9
42003563300,42003040200,9
42003563300,42003413300,9
42003563300,42003451105,9
42003563300,42003452000,9
42003563300,42003562000,9
42003563800,42003429201,9
42003563800,42003462100,9
42003563900,42003070500,9
42003563900,42003070800,9
42003563900,42003521302,9
42003563900,42003521401,9
42003563900,42003523400,9
42003563900,42003562000,9
42003564000,42003090200,9
42003564000,42003408002,9
42003564000,42003412001,9
42003564000,42003521200,9
42003564100,42003429400,9
42003564100,42003453004,9
42003564200,42003070900,9
42003564200,42003550900,9
42003564200,42003551300,9
42003564400,42003405000,9
42003564400,42003461000,9
42003564500,42003452000,9
42003564500,42003478100,9
42003564500,42003496101,9
42003010300,42003070900,8
42003010300,42003160900,8
42003010300,42003980700,8
42003020100,42003070800,8
42003020100,42003111500,8
42003020100,42003170200,8
42003020100,42003451105,8
42003020100,42003483800,8
42003020300,42003010300,8
42003020300,42003452000,8
42003030500,42003421100,8
42003030500,42003980600,8
42003040200,42003030500,8
42003040200,42003040500,8
42003040500,42003020300,8
42003040600,42003421100,8
42003040600,42003469000,8
42003040900,42003010300,8
42003040900,42003220600,8
42003050100,42003030500,8
42003050100,42003452000,8
42003050600,42003040900,8
42003050600,42003210700,8
42003050600,42003424000,8
42003050900,42003010300,8
42003050900,42003111500,8
42003050900,42003459201,8
42003050900,42003982200,8
42003051000,42003562700,8
42003060300,42003140500,8
42003060300,42003170200,8
42003060300,42003520001,8
42003060300,42003562600,8
42003060500,42003090200,8
42003060500,42003459201,8
42003070500,42003980700,8
42003070600,42003040900,8
42003070600,42003220600,8
42003070600,42003521301,8
42003070600,42003981200,8
42003070800,42003070600,8
42003070800,42003111500,8
42003070800,42003140300,8
42003070800,42003451300,8
42003070800,42003562700,8
42003070900,42003090200,8
42003070900,42003980700,8
42003080200,42003070900,8
42003080200,42003080200,8
42003080200,42003111500,8
42003080200,42003451300,8
42003080200,42003453004,8
42003080400,42003080900,8
42003080400,42003160900,8
42003080400,42003469000,8
42003080400,42003563200,8
42003080600,42003070300,8
42003080600,42003101700,8
42003080600,42003140800,8
42003080600,42003562000,8
42003080700,42003090200,8
42003080700,42003409000,8
42003080700,42003459201,8
42003080900,42003429100,8
42003080900,42003469000,8
42003090100,42003140300,8
42003090200,42003101400,8
42003090200,42003413500,8
42003090300,42003070300,8
42003090300,42003070500,8
42003090300,42003429400,8
42003100500,42003141300,8
42003100500,42003563200,8
42003100500,42003980700,8
42003101100,42003419000,8
42003101100,42003423000,8
42003101100,42003425000,8
42003101100,42003430100,8
42003101100,42003520001,8
42003101400,42003060500,8
42003101400,42003110200,8
42003101400,42003141300,8
42003101400,42003429201,8
42003101400,42003560400,8
42003101400,42003980600,8
42003101700,42003010300,8
42003101700,42003469000,8
42003101800,42003100500,8
42003101800,42003140500,8
42003101800,42003424000,8
42003101800,42003563200,8
42003110200,42003080900,8
42003110200,42003451300,8
42003110200,42003476100,8
42003110200,42003521200,8
42003110200,42003980800,8
42003110200,42003981200,8
42003110600,42003040400,8
42003110600,42003070500,8
42003110600,42003140300,8
42003110600,42003424000,8
42003110600,42003476100,8
42003110600,42003521301,8
42003111300,42003070800,8
42003111300,42003210700,8
42003111300,42003414200,8
42003111300,42003451300,8
42003111300,42003562000,8
42003111400,42003010300,8
42003111400,42003111400,8
42003111400,42003562700,8
42003111500,42003080900,8
42003111500,42003090100,8
42003111500,42003477300,8
42003111500,42003483800,8
42003111500,42003515401,8
42003111500,42003521301,8
42003111500,42003562600,8
42003111500,42003563200,8
42003120300,42003469000,8
42003120700,42003469000,8
42003130100,42003090200,8
42003130100,42003170200,8
42003130100,42003424000,8
42003130100,42003469000,8
42003130100,42003980700,8
42003130200,42003050600,8
42003130200,42003080900,8
42003130300,42003140100,8
42003130400,42003040900,8
42003130600,42003130300,8
42003130600,42003130600,8
42003130600,42003260200,8
42003130600,42003560400,8
42003140100,42003040400,8
42003140100,42003070500,8
42003140200,42003459201,8
42003140400,42003220600,8
42003140400,42003452000,8
42003140500,42003520001,8
42003140500,42003521200,8
42003140500,42003981200,8
42003140600,42003040500,8
42003140600,42003140400,8
42003140800,42003111300,8
42003140800,42003484300,8
42003140800,42003513800,8
42003140800,42003521200,8
42003141000,42003141000,8
42003141000,42003451300,8
42003141000,42003521200,8
42003141000,42003562700,8
42003141100,42003220600,8
42003141100,42003515401,8
42003141300,42003040500,8
42003141300,42003140600,8
42003141300,42003411000,8
42003141300,42003422000,8
42003141400,42003191800,8
42003141400,42003413500,8
42003141400,42003517000,8
42003151600,42003120800,8
42003151600,42003429400,8
42003151600,42003452000,8
42003151600,42003483800,8
42003151600,42003521200,8
42003151700,42003080900,8
42003151700,42003429201,8
42003151700,42003453004,8
42003151700,42003475101,8
42003151700,42003980800,8
42003160800,42003470300,8
42003160900,42003070300,8
42003160900,42003488300,8
42003160900,42003562800,8
42003160900,42003980600,8
42003170200,42003090200,8
42003170200,42003475101,8
42003170200,42003483800,8
42003170200,42003980600,8
